date,away,home,market,selection,line,away_score,home_score,total_runs,result,shadow_stake,shadow_pnl,actual_stake,actual_pnl,class_at_analysis,prospective,official_source
2026-09-06,Yokohama DeNA BayStars,Hanshin Tigers,spread,Hanshin Tigers,1+10,4,1,5,LOSS,1000,-1000,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260906.html
2026-09-06,Yokohama DeNA BayStars,Hanshin Tigers,spread,Yokohama DeNA BayStars,1+10,4,1,5,WIN,1000,+950,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260906.html
2026-09-06,Yokohama DeNA BayStars,Hanshin Tigers,total,over,6.5,4,1,5,LOSS,1000,-1000,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260906.html
2026-09-06,Yokohama DeNA BayStars,Hanshin Tigers,total,under,6.5,4,1,5,WIN,1000,+930,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260906.html
2026-09-06,Yomiuri Giants,Hiroshima Carp,spread,Yomiuri Giants,0-20,4,0,4,WIN,1000,+950,0,+0,WATCH,true,https://npb.jp/bis/2026/games/gm20260906.html
2026-09-06,Yomiuri Giants,Hiroshima Carp,spread,Hiroshima Carp,0-20,4,0,4,LOSS,1000,-1000,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260906.html
2026-09-06,Yomiuri Giants,Hiroshima Carp,total,over,6+75,4,0,4,LOSS,1000,-1000,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260906.html
2026-09-06,Yomiuri Giants,Hiroshima Carp,total,under,6+75,4,0,4,WIN,1000,+930,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260906.html
