date,away,home,market,selection,line,away_score,home_score,total_runs,result,shadow_stake,shadow_pnl,actual_stake,actual_pnl,class_at_analysis,prospective,official_source
2026-09-04,Saitama Seibu Lions,Fukuoka SoftBank Hawks,spread,Fukuoka SoftBank Hawks,1-65,2,8,10,WIN,1000,+950,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Saitama Seibu Lions,Fukuoka SoftBank Hawks,spread,Saitama Seibu Lions,1-65,2,8,10,LOSS,1000,-1000,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Saitama Seibu Lions,Fukuoka SoftBank Hawks,total,over,7平,2,8,10,WIN,1000,+930,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Saitama Seibu Lions,Fukuoka SoftBank Hawks,total,under,7平,2,8,10,LOSS,1000,-1000,0,+0,WATCH,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Yomiuri Giants,Hiroshima Carp,spread,Yomiuri Giants,1+60,3,1,4,WIN,1000,+950,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Yomiuri Giants,Hiroshima Carp,spread,Hiroshima Carp,1+60,3,1,4,LOSS,1000,-1000,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Yomiuri Giants,Hiroshima Carp,total,over,6.5,3,1,4,LOSS,1000,-1000,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Yomiuri Giants,Hiroshima Carp,total,under,6.5,3,1,4,WIN,1000,+930,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Chiba Lotte Marines,Orix Buffaloes,spread,Chiba Lotte Marines,1+80,1,3,4,LOSS,1000,-1000,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Chiba Lotte Marines,Orix Buffaloes,spread,Orix Buffaloes,1+80,1,3,4,WIN,1000,+950,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Chiba Lotte Marines,Orix Buffaloes,total,over,7平,1,3,4,LOSS,1000,-1000,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Chiba Lotte Marines,Orix Buffaloes,total,under,7平,1,3,4,WIN,1000,+930,0,+0,WATCH,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,spread,Hokkaido Nippon-Ham Fighters,1-55,5,2,7,WIN,1000,+950,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,spread,Tohoku Rakuten Golden Eagles,1-55,5,2,7,LOSS,1000,-1000,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,total,over,6-50,5,2,7,WIN,1000,+930,0,+0,WATCH,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,total,under,6-50,5,2,7,LOSS,1000,-1000,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Chunichi Dragons,Tokyo Yakult Swallows,spread,Chunichi Dragons,1+55,1,1,2,LOSS,1000,-1000,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Chunichi Dragons,Tokyo Yakult Swallows,spread,Tokyo Yakult Swallows,1+55,1,1,2,WIN,1000,+950,0,+0,WATCH,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Chunichi Dragons,Tokyo Yakult Swallows,total,over,7-75,1,1,2,LOSS,1000,-1000,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
2026-09-04,Chunichi Dragons,Tokyo Yakult Swallows,total,under,7-75,1,1,2,WIN,1000,+930,0,+0,PASS,true,https://npb.jp/bis/2026/games/gm20260904.html
